image_name,question,question_type,answer
synpic41667.jpg,What structure is superimposed on the left hemidiaphragm?,PRES,Sigmoid Flexture of the Colon
synpic32084.jpg,Is there right hemidiaphragm elevation?,PRES,Yes
synpic32084.jpg,Is/Are there elevation of the right hemidiaphragm?,PRES,Yes
synpic32084.jpg,Is the right hemidiaphragm higher than the left?,PRES,Yes
synpic32084.jpg,Is/Are there elevation of the right hemidiaphragm?,PRES,Yes
synpic59126.jpg,Where is the gastric bubble located?,POS,Underneath the right hemidiaphragm
synpic59126.jpg,Where is the gastric bubble located?,POS,Underneath the right hemidiaphragm
synpic59126.jpg,Where is the gastric bubble placed?,POS,Underneath the right hemidiaphragm
synpic59126.jpg,Where is the gastric bubble located?,POS,Underneath the right hemidiaphragm
synpic32084.jpg,What was this image taken with?,MODALITY,X-ray
synpic59126.jpg,Is the heart contour backwards?,OTHER,yes
synpic59126.jpg,Is the heart contour a mirror image of normal?,OTHER,yes
synpic100228.jpg,Where are the three circular opacities located?,POS,Stomach
synpic100228.jpg,Where are the three circular opacities located?,POS,Stomach
synpic41667.jpg,What vein is the central venous catheter located in the patient?,POS,Right Subclavian Vein
synpic41667.jpg,Where is/are the central venous catheter located?,POS,Right Subclavian Vein
synpic41667.jpg,Where is the central venous catheter placed?,POS,Right Subclavian Vein
synpic41667.jpg,Where is/are the central venous catheter located?,POS,Right Subclavian Vein
synpic41667.jpg,Is this a chest radiograph?,MODALITY,yes
synpic53228.jpg,Does the heart border appear normal?,ABN,Yes
synpic53228.jpg,Is the heart contour normal?,ABN,Yes
synpic53228.jpg,Is there a normal contour of the heart?,ABN,Yes
synpic53228.jpg,Is the heart contour normal?,ABN,Yes
synpic41667.jpg,Is this an AP or PA film?,PLANE,PA
synpic32084.jpg,Is the heart enlarged?,SIZE,No
synpic32084.jpg,Is the heart enlarged?,SIZE,No
synpic32084.jpg,Is there evidence of cardiomegaly?,SIZE,No
synpic32084.jpg,Is the heart enlarged?,SIZE,No
synpic59126.jpg,Is this an AP or PA film?,PLANE,PA
synpic59126.jpg,How was this film taken?,PLANE,PA
synpic41667.jpg,Are the ground glass opacities located more in the apex or base of the lung?,POS,Base
synpic41667.jpg,What parts of the lung fields contain the most prominent ground glass opacities?,POS,Lower lung fields
synpic100228.jpg,Is there cardiomegaly?,SIZE,No
synpic100228.jpg,Is the heart enlarged?,SIZE,No
synpic100228.jpg,Is the heart enlarged?,SIZE,No
synpic100228.jpg,Is the heart enlarged?,SIZE,No
synpic26764.jpg,Are the lungs hyperinflated?,SIZE,yes
synpic38531.jpg,Is the left hemodiaphragm flat?,"PRES, ATTRIB",Yes
synpic38531.jpg,Is the left hemodiaphragm flat?,"PRES, ATTRIB",Yes
synpic32084.jpg,Is this a PA film?,PLANE,yes
synpic27655.jpg,Is there any costophrenic angle blunting present?,PRES,No
synpic27655.jpg,Is there any costophrenic angle blunting?,PRES,No
synpic27655.jpg,Is there presence of any costophrenic angle blunting?,PRES,No
synpic27655.jpg,Is there any costophrenic angle blunting?,PRES,No
synpic33102.jpg,Do you see a pleural effusion?,PRES,No
synpic33102.jpg,Is there a pleural effusion?,PRES,No
synpic33102.jpg,Is there a pleural effusion present?,PRES,No
synpic33102.jpg,Is there a pleural effusion?,PRES,No
synpic25587.jpg,Is this a pneumonia vs. pleural effusion?,PRES,pleural effusion
synpic25587.jpg,Is a pneumonia or pleural effusion seen in this image?,PRES,pleural effusion
synpic33102.jpg,How was this film taken?,PLANE,PA
synpic25587.jpg,"On what side of the body is there pathology, and what is it?",ABN,right sided pleural effusion
synpic25587.jpg,What is the pathology?,ABN,right sided pleural effusion
synpic25587.jpg,What is the pathology in the image?,ABN,right sided pleural effusion
synpic25587.jpg,What pathology is seen int his image? ,ABN,right sided pleural effusion
synpic25587.jpg,What is the pathology in the image?,ABN,right sided pleural effusion
synpic25587.jpg,What pathology is seen int his image? What side?,"ABN, POS",right sided pleural effusion
synpic25587.jpg,On what side of the body is there pathology?,POS,right sided pleural effusion
synpic25587.jpg,Where is the pathology?,POS,right sided pleural effusion
synpic25587.jpg,What side is the pathology?,POS,right sided pleural effusion
synpic25587.jpg,Where is the pathology?,POS,right sided pleural effusion
synpic15006.jpg,Is there deviation in the trachea?,PRES,No
synpic15006.jpg,Is there tracheal deviation?,PRES,No
synpic15006.jpg,Is there tracheal deviation?,PRES,No
synpic15006.jpg,Is there tracheal deviation?,PRES,No
synpic33102.jpg,Do you see cardiomegaly?,SIZE,No
synpic33102.jpg,Is the heart enlarged?,SIZE,No
synpic33102.jpg,Is cardiomegaly present?,SIZE,No
synpic33102.jpg,Is the heart enlarged?,SIZE,No
synpic33102.jpg,Is this a KUB film?,MODALITY,no
synpic15006.jpg,Is the heart size abnormal?,SIZE,Yes
synpic25587.jpg,Is there tracheal deviation?,PRES,No
synpic25587.jpg,Is there tracheal deviation?,PRES,No
synpic29048.jpg,The image has an abnormality located where?,POS,retrocardiac
synpic29048.jpg,Where is the abnormality located?,POS,retrocardiac
synpic29048.jpg,Where is the abnormality located in this image?,POS,retrocardiac
synpic29048.jpg,Where is the abnormality located?,POS,retrocardiac
synpic15006.jpg,Are there pleural effusions present?,PRES,No
synpic15006.jpg,Is/Are there pleural effusions?,PRES,No
synpic15006.jpg,Is there presence of pleural effusions in this patient?,PRES,No
synpic15006.jpg,Is/Are there pleural effusions?,PRES,No
synpic15006.jpg,Is this film taken AP?,PLANE,no
synpic33102.jpg,Is this a plain film xray?,MODALITY,yes
synpic676.jpg,Are the costophrenic angles blunted?,PRES,No
synpic676.jpg,Is there any blunting of the costophrenic angle(s)?,PRES,No
synpic27655.jpg,Any tracheal deviation present?,PRES,No
synpic27655.jpg,Is/Are there tracheal deviation?,PRES,No
synpic27655.jpg,Is there any presence of tracheal deviation?,PRES,No
synpic27655.jpg,Is/Are there tracheal deviation?,PRES,No
synpic15006.jpg,Is this a special kind of X-ray?,MODALITY,No
synpic52932.jpg,This image is concerning for what lung pathology?,ABN,pneumonia
synpic52932.jpg,What lung pathology is this image concerning for?,ABN,pneumonia
synpic676.jpg,Is the heart enlarged?,SIZE,No
synpic676.jpg,Is the heart enlarged?,SIZE,No
synpic29048.jpg,The soft-tissue density seen in this image contains what?,PRES,Air
synpic29048.jpg,What is/are the filling near/in the soft-tissue density?,PRES,Air
synpic29048.jpg,What is filling the soft-tissue density seen in this image?,PRES,Air
synpic29048.jpg,What is/are the filling near/in the soft-tissue density?,PRES,Air
synpic16174.jpg,Is there evidence of left lung field hyperinflation?,PRES,Yes
synpic16174.jpg,Has the left lung collapsed?,PRES,Yes
synpic16174.jpg,Is/Are there collapse in the patient's left lung?,PRES,Yes
synpic52767.jpg,Is there evidence of mediastinal shift?,PRES,No
synpic52767.jpg,Is/Are there are midline shift?,PRES,No
synpic52767.jpg,Is there a midline shift?,PRES,No
synpic52767.jpg,Is/Are there are midline shift?,PRES,No
synpic33422.jpg,Is there evidence of hilar enlargement?,SIZE,No
synpic33422.jpg,Is/Are the hilum enlargement?,SIZE,No
synpic33422.jpg,Is there increased lung markings near the hilum?,SIZE,No
synpic33422.jpg,Is/Are the hilum enlargement?,SIZE,No
synpic18461.jpg,What is happening to the right heart border?,ATRIB,Partial silhouetting
synpic18461.jpg,How would you describe the R heart??,ATRIB,Partial silhouetting
synpic18461.jpg,How would you describe the R heart border?,ATTRIB,Partial silhouetting
synpic18461.jpg,How would you describe the R heart??,ATTRIB,Partial silhouetting
synpic18461.jpg,Is the right costophrenic angle sharp?,ATTRIB,no
synpic18461.jpg,Is/Are the R costophrenic angle sharp?,ATTRIB,no
synpic18461.jpg,Is the right costophrenic angle easily visualized?,PRES,no
synpic18461.jpg,Is/Are the R costophrenic angle sharp?,PRES,no
synpic19782.jpg,On which side is air under the diaphragm?,POS,Right
synpic19782.jpg,Is free air present under the patient's left or right hemidiaphragm?,POS,Right
synpic17664.jpg,Which lung are more markings present in?,POS,Right lung
synpic17664.jpg,Where is/are the most lung markings located?,POS,Right lung
synpic17664.jpg,Where are the most lung markings?,POS,Right lung
synpic17664.jpg,Where is/are the most lung markings located?,POS,Right lung
synpic27402.jpg,what test or procedure might reveal the diagnosis?,OTHER,head/neck CT
synpic27402.jpg,What can be done to get to a diagnosis?,OTHER,Biopsy
synpic51774.jpg,Is the heart displaced?,POS,No
synpic51774.jpg,Is the heart in the wrong position?,POS,No
synpic16810.jpg,How do you determine cardiomegaly?,OTHER,If the heart diameter is greater than half the diameter of the thoracic cavity.
synpic16810.jpg,How do you determine if the heart is enlarged?,OTHER,C-T ratio
synpic28378.jpg,"What does tram-track""-ing indictate?""",OTHER,Bronchiectasis
synpic28378.jpg,What is meant by tram-track?,OTHER,Thickening of bronchi
synpic31248.jpg,Is there hyperinflation of the lung(s)?,SIZE,No
synpic31248.jpg,Is/Are there lung hyperinflation?,SIZE,No
synpic31248.jpg,Are the lungs increased in size?,SIZE,No
synpic31248.jpg,Is/Are there lung hyperinflation?,SIZE,No
synpic16810.jpg,Is there a midline shift?,PRES,No
synpic16810.jpg,Is/Are there midline shift?,PRES,No
synpic16810.jpg,Is the trachea shifted?,PRES,No
synpic16810.jpg,Is/Are there midline shift?,PRES,No
synpic51774.jpg,What indicates a pleural effusion?,OTHER,costophrenic angle blunting
synpic51774.jpg,What is a pleural effusion,OTHER,Fluid in the pleural space
synpic51774.jpg,Which way is the trachea deviating in this image?,POS,Left
synpic51774.jpg,Where is/are the trachea located?,POS,Left
synpic51774.jpg,Is the trachea deviated to the right or left?,POS,Left
synpic51774.jpg,Where is/are the trachea located?,POS,Left
synpic46539.jpg,what is the pathology?,ABN,hydropneumothorax
synpic46539.jpg,What is abnormal in this image?,ABN,hydropneumothorax
synpic46539.jpg,What is abnormal in this image?,ABN,hydropneumothorax
synpic46539.jpg,What is abnormal in this image?,ABN,hydropneumothorax
synpic22037.jpg,What is the foreign body?,PRES,a catheter
synpic22037.jpg,What is/are the foreign body near/in the subclavian vein?,PRES,a catheter
synpic22037.jpg,Please identify the foreign body.,PRES,a catheter
synpic22037.jpg,What is/are the foreign body near/in the subclavian vein?,PRES,a catheter
synpic55464.jpg,Are the lymph nodes enlarged,SIZE,yes
synpic55464.jpg,Is/Are there hilar lymphadenopathy?,SIZE,yes
synpic55464.jpg,Is there hilar lymphadenopathy?,SIZE,yes
synpic55464.jpg,Is/Are there hilar lymphadenopathy?,SIZE,yes
synpic23989.jpg,Is this a tension pneumothorax?,PRES,No
synpic23989.jpg,Is/Are there a tension pneumothorax?,PRES,No
synpic23989.jpg,Does this image show a tension pneumothorax?,PRES,No
synpic23989.jpg,Is/Are there a tension pneumothorax?,PRES,No
synpic23989.jpg,is there tracheal deviation?,PRES,no
synpic23989.jpg,Is/Are there tracheal deviation?,PRES,no
synpic23989.jpg,Is the trachea deviated?,PRES,no
synpic23989.jpg,Is/Are there tracheal deviation?,PRES,no
synpic31259.jpg,what is the pathology,ABN,left lobe mass 1.5 x 1.8 cm
synpic31259.jpg,What is abnormal in this image?,ABN,left lobe mass 1.5 x 1.8 cm
synpic31259.jpg,What is abnormal in this image?,ABN,left lobe mass 1.5 x 1.8 cm
synpic31259.jpg,What is abnormal in this image?,ABN,left lobe mass 1.5 x 1.8 cm
synpic19114.jpg,Would you expect pleural plaques on other pleural surfaces vs just the hemithoraces?,OTHER,Not sure
synpic19114.jpg,Do you expect the patient to have plaques on other pleura as well?,OTHER,Maybe
synpic19114.jpg,What are the densities in both mid-lung fields?,PRES,pleural plaques
synpic19114.jpg,What is/are the densities near/in the lung fields?,PRES,pleural plaques
synpic19114.jpg,What do the densities in the lung fields represent?,PRES,pleural plaques
synpic19114.jpg,What is/are the densities near/in the lung fields?,PRES,pleural plaques
synpic17848.jpg,What lung are the pulmonary nodules in?,POS,Bilateral lungs
synpic17848.jpg,Where is/are the nodules located?,POS,Bilateral lungs
synpic17848.jpg,Where are the nodules located?,POS,Bilateral lungs
synpic17848.jpg,Where is/are the nodules located?,POS,Bilateral lungs
synpic19114.jpg,Are there any abnormalities with the shape of the aortic arch?,ABN,No
synpic19114.jpg,Is/Are the aortic arch normal?,ABN,No
synpic19114.jpg,Is the aortic arch shape abnormal?,ABN,No
synpic19114.jpg,Is/Are the aortic arch normal?,ABN,No
synpic17693.jpg,What are the lesions indicative of?,OTHER,Adenopathy
synpic17693.jpg,What are the lesions consistent with?,OTHER,Infection
synpic17693.jpg,Where are the lesions located?,POS,Paratracheal area
synpic17693.jpg,Where is/are the lesions located?,POS,Paratracheal area
synpic17693.jpg,Where are the lesions?,POS,Paratracheal area
synpic17693.jpg,Where is/are the lesions located?,POS,Paratracheal area
synpic31394.jpg,How would you describe the pathology seen in the above image?,ATTRIB,"Rounded, well-defined pulmonary nodules varying in size and pattern"
synpic31394.jpg,How would you describe the pathology in this image?,ATTRIB,"Rounded, well-defined pulmonary nodules varying in size and pattern"
synpic31394.jpg,What is the pathology seen in this image?,ABN,pulmonary nodules
synpic17145.jpg,What is the pathology seen above?,ABN,bilateral pleural effusion
synpic17145.jpg,What is abnormal in this image?,ABN,bilateral pleural effusion
synpic17145.jpg,What abnormality is seen in this image?,ABN,bilateral pleural effusion
synpic17145.jpg,What is abnormal in this image?,ABN,bilateral pleural effusion
synpic18896.jpg,Is the patient's heart enlarged?,SIZE,No
synpic18896.jpg,Is/Are the the heart enlarged ?,SIZE,No
synpic18896.jpg,Does the heart look enlarged?,SIZE,No
synpic18896.jpg,Is/Are the the heart enlarged ?,SIZE,No
synpic27277.jpg,What organ system is shown in the above image?,ORGAN,cardiopulmonary
synpic27277.jpg,The image shows what organ system?,ORGAN,cardiopulmonary
synpic27277.jpg,In what position was the patient in when this image was taken?,OTHER,Semi-upright position
synpic27277.jpg,What position is the patient in for this image?,OTHER,Semi-upright position
synpic17675.jpg,What indicates there is no pleural effusion present?,PRES,Sharp costophrenic angles
synpic17675.jpg,What sign determines the absence of a pleural effusion?,PRES,Sharp costophrenic angles
synpic33331.jpg,Is the hyperinflation unilateral or bilateral?,POS,bilateral
synpic33331.jpg,Is the lung hyperinflated on one or both sides?,POS,both sides
synpic26413.jpg,Are the lines seen on the exterior or interior of the patient?,POS,Exterior
synpic26413.jpg,Are the lines in the image inside or outside of the patient?,POS,Outside
synpic26413.jpg,What indicates there is a consolidation in the right lung?,OTHER,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border"
synpic26413.jpg,What is the observed sign of pulmonary consolidation on the right side?,OTHER,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border"
synpic18250.jpg,Name one abnormality in the radiograph.,ABN,Increased opacity in the left retrocardiac region
synpic18250.jpg,What is abnormal in this image?,ABN,Increased opacity in the left retrocardiac region
synpic18250.jpg,What is one abnormality that can be seen in the image?,ABN,Increased opacity in the left retrocardiac region
synpic18250.jpg,What is abnormal in this image?,ABN,Increased opacity in the left retrocardiac region
synpic32081.jpg,What is the abnormality?,ABN,Right paratracheal mass lesion
synpic32081.jpg,What is abnormal in this image?,ABN,Right paratracheal mass lesion
synpic32081.jpg,What is wrong in this image?,ABN,Right paratracheal mass lesion
synpic32081.jpg,What is abnormal in this image?,ABN,Right paratracheal mass lesion
synpic19232.jpg,Are the lungs clear?,PRES,No
synpic19232.jpg,Is/Are the lungs clear? -yes/no,PRES,No
synpic19232.jpg,Are there lungs free of consolidation?,PRES,Yes
synpic12210.jpg,Do the lungs appear hyperinflated?,SIZE,Yes
synpic12210.jpg,Is/Are there hyperinflation?,SIZE,Yes
synpic12210.jpg,Is hyperinflation depicted?,SIZE,Yes
synpic12210.jpg,Is/Are there hyperinflation?,SIZE,Yes
synpic28987.jpg,What is wrong with the aortic area?,ABN,It is enlarged with prominence of the aortic knob
synpic28987.jpg,What is/are wrong with the aorta ?,ABN,It is enlarged with prominence of the aortic knob
synpic28987.jpg,What pathology is shown in the aorta?,ABN,It is enlarged with prominence of the aortic knob
synpic28987.jpg,What is/are wrong with the aorta ?,ABN,It is enlarged with prominence of the aortic knob
synpic42210.jpg,Is the cardiac silhouette enlarged?,SIZE,Yes
synpic42210.jpg,Is cardiomegaly present?,SIZE,Yes
synpic53228.jpg,How many ribs are superimposed on the lung fields?,COUNT,12
synpic53228.jpg,How many ribs are there?,COUNT,12
synpic53228.jpg,How many ribs are present in vertical order on this chest radiograph,COUNT,12
synpic53228.jpg,How many ribs are there?,COUNT,12
synpic26764.jpg,Is the circular opacity (located in the middle of this image) found on top of the patient or within the patient?,POS,On top of the patient
synpic26764.jpg,Where is/are the circular opacity located?,POS,On top of the patient
synpic26764.jpg,Is the opacity located in the middle of the image inside the patient or superficial to the patient's skin?,POS, superficial to the patient's skin
synpic26764.jpg,Where is/are the circular opacity located?,POS, superficial to the patient's skin
synpic38531.jpg,Is there decreased aeration at the apex?,PRES,Yes
synpic38531.jpg,Is the apical aeration normal or decreased?,ATTRIB,Normal
synpic26764.jpg,Is this a PA film?,PLANE,Yes
synpic26764.jpg,Is this film taken in a PA modality?,PLANE,Yes
